counter,phone_counter,userID,timestamp,taskSessionID,downTimestamp,timeOnScreen,isValid,downX,downY,upTimestamp,upX,upY,pressure,areaSize,tapHalf
50268,284,peppapig,1570028618,1,106533052,84,1,1179.0,669.0,106533136,1179.0,669.0,0.682353,0.0,1
50269,285,peppapig,1570028618,1,106533136,107,1,671.0,770.0,106533243,671.0,770.0,0.639216,0.0,0
50270,286,peppapig,1570028618,1,106533278,96,1,1181.0,585.0,106533374,1181.0,585.0,0.737255,0.0,1
50271,287,peppapig,1570028618,1,106533374,95,1,641.0,719.0,106533469,641.0,719.0,0.67451,0.0,0
50272,288,peppapig,1570028618,1,106533516,71,1,1237.0,613.0,106533587,1229.0,624.0,0.701961,0.0,1
50273,289,peppapig,1570028618,1,106533600,107,1,663.0,748.0,106533707,663.0,748.0,0.631373,0.0,0
50274,290,peppapig,1570028618,1,106533742,108,1,1277.0,599.0,106533850,1277.0,599.0,0.694118,0.0,1
50275,291,peppapig,1570028618,1,106533850,94,1,714.0,715.0,106533944,714.0,715.0,0.647059,0.0,0
50276,292,peppapig,1570028618,1,106533968,84,1,1235.0,617.0,106534052,1204.0,665.0,0.701961,0.0,1
50277,293,peppapig,1570028619,1,106534075,111,1,684.0,730.0,106534186,681.0,794.0,0.596078,0.0,0
50278,294,peppapig,1570028619,1,106534231,95,1,1243.0,671.0,106534326,1211.0,729.0,0.47451,0.0,1
50279,295,peppapig,1570028619,1,106534326,83,1,715.0,745.0,106534409,715.0,745.0,0.658824,0.0,0
50280,296,peppapig,1570028619,1,106534445,95,1,1266.0,642.0,106534540,1221.0,698.0,0.356863,0.0,1
50281,297,peppapig,1570028619,1,106534552,107,1,699.0,773.0,106534659,699.0,773.0,0.65098,0.0,0
50282,298,peppapig,1570028619,1,106534707,95,1,1260.0,651.0,106534802,1231.0,706.0,0.65098,0.0,1
50283,299,peppapig,1570028619,1,106534802,96,1,711.0,715.0,106534898,711.0,715.0,0.65098,0.0,0
50284,300,peppapig,1570028619,1,106534957,84,1,1300.0,638.0,106535041,1252.5,691.5,0.647059,0.0,1
50285,301,peppapig,1570028620,1,106535041,83,1,740.0,710.0,106535124,724.0,719.0,0.65098,0.0,0
50286,302,peppapig,1570028620,1,106535172,95,1,1318.0,577.0,106535267,1275.97,629.898,0.65098,0.0,1
50287,303,peppapig,1570028620,1,106535279,95,1,752.0,685.0,106535374,735.0,707.0,0.623529,0.0,0
50288,304,peppapig,1570028620,1,106535410,83,1,1288.0,608.0,106535493,1258.0,660.0,0.564706,0.0,1
50289,305,peppapig,1570028620,1,106535505,96,1,772.0,677.0,106535601,754.0,681.497,0.513726,0.0,0
50290,306,peppapig,1570028620,1,106535649,83,1,1273.0,593.0,106535732,1258.0,667.0,0.67451,0.0,1
50291,307,peppapig,1570028620,1,106535768,59,1,811.0,692.0,106535827,813.0,658.0,0.564706,0.0,0
50292,308,peppapig,1570028620,1,106535875,179,1,1329.0,546.0,106536054,1261.0,651.0,0.384314,0.0,1
50293,309,peppapig,1570028621,1,106536054,95,1,745.0,630.0,106536149,745.0,630.0,0.65098,0.0,0
50294,310,peppapig,1570028621,1,106536173,95,1,1287.0,615.0,106536268,1256.0,632.0,0.67451,0.0,1
50295,311,peppapig,1570028621,1,106536280,84,1,718.0,708.0,106536364,712.5,728.5,0.658824,0.0,0
50296,312,peppapig,1570028621,1,106536411,96,1,1245.0,627.0,106536507,1245.0,627.0,0.67451,0.0,1
50297,313,peppapig,1570028621,1,106536507,142,1,780.0,725.0,106536649,764.0,725.0,0.494118,0.0,0
50298,314,peppapig,1570028621,1,106536673,96,1,1284.0,595.0,106536769,1284.0,595.0,0.67451,0.0,1
50299,315,peppapig,1570028621,1,106536780,95,1,738.0,709.0,106536875,738.0,709.0,0.603922,0.0,0
50300,316,peppapig,1570028621,1,106536911,84,1,1200.0,636.0,106536995,1200.0,636.0,0.67451,0.0,1
50301,317,peppapig,1570028622,1,106536995,107,1,705.0,735.0,106537102,705.0,735.0,0.639216,0.0,0
50302,318,peppapig,1570028622,1,106537125,108,1,1199.0,637.0,106537233,1199.0,637.0,0.682353,0.0,1
50303,319,peppapig,1570028622,1,106537233,107,1,733.0,721.0,106537340,689.5,726.5,0.341176,0.0,0
50304,320,peppapig,1570028622,1,106537376,95,1,1244.0,660.0,106537471,1230.39,681.922,0.67451,0.0,1
50305,321,peppapig,1570028622,1,106537495,95,1,690.0,758.0,106537590,690.0,758.0,0.666667,0.0,0
50306,322,peppapig,1570028622,1,106537637,108,1,1183.0,705.0,106537745,1183.0,705.0,0.639216,0.0,1
50307,323,peppapig,1570028622,1,106537745,119,1,683.0,794.0,106537864,683.0,794.0,0.666667,0.0,0
50308,324,peppapig,1570028622,1,106537875,120,1,1237.0,639.0,106537995,1231.0,670.0,0.694118,0.0,1
50309,325,peppapig,1570028623,1,106537995,95,1,724.0,764.0,106538090,703.0,765.0,0.486275,0.0,0
50310,326,peppapig,1570028623,1,106538162,95,1,1236.0,676.0,106538257,1236.0,676.0,0.521569,0.0,1
50311,327,peppapig,1570028623,1,106538257,142,1,690.0,769.0,106538399,679.0,731.0,0.576471,0.0,0
50312,328,peppapig,1570028623,1,106538411,144,1,1281.0,632.0,106538555,1242.8,674.195,0.529412,0.0,1
50313,329,peppapig,1570028623,1,106538555,95,1,702.0,756.0,106538650,702.0,756.0,0.647059,0.0,0
50314,330,peppapig,1570028623,1,106538673,108,1,1281.0,670.0,106538781,1281.0,670.0,0.647059,0.0,1
50315,331,peppapig,1570028623,1,106538781,107,1,754.0,748.0,106538888,706.0,750.0,0.423529,0.0,0
50316,332,peppapig,1570028623,1,106538924,95,1,1295.0,662.0,106539019,1295.0,662.0,0.647059,0.0,1
50317,333,peppapig,1570028624,1,106539019,95,1,707.0,730.0,106539114,707.0,730.0,0.639216,0.0,0
50318,334,peppapig,1570028624,1,106539138,107,1,1327.0,634.0,106539245,1281.0,652.5,0.694118,0.0,1
50319,335,peppapig,1570028624,1,106539245,96,1,679.0,750.0,106539341,679.0,750.0,0.67451,0.0,0
50320,336,peppapig,1570028624,1,106539364,108,1,1269.0,656.0,106539472,1269.0,656.0,0.67451,0.0,1
50321,337,peppapig,1570028624,1,106539472,95,1,717.0,734.0,106539567,717.0,734.0,0.658824,0.0,0
50322,338,peppapig,1570028624,1,106539602,84,1,1289.0,620.0,106539686,1289.0,620.0,0.694118,0.0,1
50323,339,peppapig,1570028624,1,106539686,107,1,715.0,723.0,106539793,692.0,718.0,0.623529,0.0,0
50324,340,peppapig,1570028624,1,106539816,131,1,1294.0,632.0,106539947,1280.02,632.0,0.376471,0.0,1
50325,341,peppapig,1570028625,1,106539947,119,1,760.0,706.0,106540066,712.0,709.0,0.396078,0.0,0
50326,342,peppapig,1570028625,1,106540078,144,1,1274.0,700.0,106540222,1269.0,704.0,0.564706,0.0,1
50327,343,peppapig,1570028625,1,106540210,95,1,663.0,778.0,106540305,663.0,778.0,0.623529,0.0,0
50328,344,peppapig,1570028625,1,106540317,142,1,1258.0,695.0,106540459,1244.0,701.0,0.647059,0.0,1
50329,345,peppapig,1570028625,1,106540448,95,1,676.0,825.0,106540543,676.0,825.0,0.619608,0.0,0
50330,346,peppapig,1570028625,1,106540554,95,1,1203.0,763.0,106540649,1203.0,763.0,0.568627,0.0,1
50331,347,peppapig,1570028625,1,106540662,107,1,668.0,827.0,106540769,668.0,827.0,0.686275,0.0,0
50332,348,peppapig,1570028625,1,106540769,107,1,1211.0,759.0,106540876,1211.0,759.0,0.666667,0.0,1
50333,349,peppapig,1570028625,1,106540876,83,1,707.0,830.0,106540959,707.0,830.0,0.611765,0.0,0
50334,350,peppapig,1570028626,1,106540959,143,1,1247.0,720.0,106541102,1195.0,764.0,0.611765,0.0,1
50335,351,peppapig,1570028626,1,106541102,95,1,687.0,755.0,106541197,687.0,755.0,0.694118,0.0,0
50336,352,peppapig,1570028626,1,106541209,95,1,1252.0,694.0,106541304,1252.0,694.0,0.682353,0.0,1
50337,353,peppapig,1570028626,1,106541316,84,1,719.0,760.0,106541400,719.0,760.0,0.556863,0.0,0
50338,354,peppapig,1570028626,1,106541400,143,1,1214.0,653.0,106541543,1205.0,712.0,0.666667,0.0,1
50339,355,peppapig,1570028626,1,106541531,71,1,738.0,717.0,106541602,738.0,717.0,0.658824,0.0,0
50340,356,peppapig,1570028626,1,106541649,72,1,1225.0,553.0,106541721,1159.06,640.418,0.756863,0.0,1
50341,357,peppapig,1570028626,1,106541757,95,1,748.0,668.0,106541852,725.0,663.0,0.423529,0.0,0
50342,358,peppapig,1570028626,1,106541852,167,1,1206.0,552.0,106542019,1188.0,591.0,0.729412,0.0,1
50343,359,peppapig,1570028627,1,106542008,83,1,685.0,636.0,106542091,685.0,636.0,0.682353,0.0,0
50344,360,peppapig,1570028627,1,106542126,108,1,1206.0,535.0,106542234,1206.0,535.0,0.721569,0.0,1
50345,361,peppapig,1570028627,1,106542234,107,1,697.0,634.0,106542341,716.0,582.0,0.647059,0.0,0
50346,362,peppapig,1570028627,1,106542329,167,1,1195.0,445.0,106542496,1181.0,548.0,0.721569,0.0,1
50347,363,peppapig,1570028627,1,106542484,95,1,646.0,614.0,106542579,646.0,614.0,0.647059,0.0,0
50348,364,peppapig,1570028627,1,106542603,119,1,1209.0,524.0,106542722,1195.0,525.0,0.67451,0.0,1
50349,365,peppapig,1570028627,1,106542722,119,1,629.0,655.0,106542841,629.0,655.0,0.709804,0.0,0
50350,366,peppapig,1570028627,1,106542841,155,1,1151.0,556.0,106542996,1149.0,560.0,0.713726,0.0,1
50351,367,peppapig,1570028628,1,106542984,95,1,613.0,673.0,106543079,637.0,698.0,0.65098,0.0,0
50352,368,peppapig,1570028628,1,106543103,107,1,1220.0,493.0,106543210,1193.0,530.0,0.682353,0.0,1
50353,369,peppapig,1570028628,1,106543222,143,1,663.0,631.0,106543365,710.5,571.0,0.67451,0.0,0
50354,370,peppapig,1570028628,1,106543365,143,1,1278.0,438.0,106543508,1240.0,483.0,0.74902,0.0,1
50355,371,peppapig,1570028628,1,106543508,119,1,738.0,636.0,106543627,742.0,649.0,0.65098,0.0,0
50356,372,peppapig,1570028628,1,106543651,119,1,1281.0,497.0,106543770,1265.0,510.0,0.737255,0.0,1
50357,373,peppapig,1570028628,1,106543770,155,1,672.0,606.0,106543925,702.0,575.0,0.666667,0.0,0
50358,374,peppapig,1570028629,1,106543925,143,1,1316.0,395.0,106544068,1273.0,480.0,0.611765,0.0,1
50359,375,peppapig,1570028629,1,106544068,107,1,692.0,573.0,106544175,692.0,573.0,0.682353,0.0,0
50360,376,peppapig,1570028629,1,106544198,120,1,1278.0,474.0,106544318,1214.0,558.0,0.729412,0.0,1
50361,377,peppapig,1570028629,1,106544318,107,1,806.0,643.0,106544425,799.0,630.0,0.603922,0.0,0
50362,378,peppapig,1570028629,1,106544437,131,1,1343.0,419.0,106544568,1289.0,469.0,0.368627,0.0,1
50363,379,peppapig,1570028629,1,106544568,107,1,695.0,580.0,106544675,695.0,580.0,0.666667,0.0,0
50364,380,peppapig,1570028629,1,106544675,155,1,1259.0,455.0,106544830,1252.0,492.0,0.423529,0.0,1
50365,381,peppapig,1570028629,1,106544818,84,1,728.0,573.0,106544902,728.0,573.0,0.67451,0.0,0
50366,382,peppapig,1570028629,1,106544925,96,1,1228.0,478.0,106545021,1172.0,557.0,0.309804,0.0,1
50367,383,peppapig,1570028630,1,106545056,143,1,844.0,586.0,106545199,857.0,643.0,0.658824,0.0,0
50368,384,peppapig,1570028630,1,106545211,120,1,1208.0,494.0,106545331,1171.5,585.5,0.686275,0.0,1
50369,385,peppapig,1570028630,1,106545331,95,1,632.0,583.0,106545426,632.0,583.0,0.686275,0.0,0
50370,386,peppapig,1570028630,1,106545450,95,1,1194.0,504.0,106545545,1188.0,552.0,0.666667,0.0,1
50371,387,peppapig,1570028630,1,106545569,119,1,736.0,574.0,106545688,736.0,574.0,0.603922,0.0,0
50372,388,peppapig,1570028630,1,106545700,143,1,1225.0,461.0,106545843,1204.0,506.0,0.65098,0.0,1
50373,389,peppapig,1570028630,1,106545831,107,1,696.0,567.0,106545938,696.0,567.0,0.647059,0.0,0
50374,390,peppapig,1570028631,1,106545962,107,1,1314.0,469.0,106546069,1290.08,480.549,0.701961,0.0,1
50375,391,peppapig,1570028631,1,106546057,167,1,756.0,613.0,106546224,785.0,616.0,0.592157,0.0,0
50376,392,peppapig,1570028631,1,106546224,143,1,1244.0,446.0,106546367,1229.0,504.0,0.694118,0.0,1
50377,393,peppapig,1570028631,1,106546355,95,1,731.0,532.0,106546450,731.0,532.0,0.658824,0.0,0
50378,394,peppapig,1570028631,1,106546474,107,1,1245.0,457.0,106546581,1210.0,505.0,0.709804,0.0,1
50379,395,peppapig,1570028631,1,106546581,120,1,770.0,568.0,106546701,754.0,571.0,0.458824,0.0,0
50380,396,peppapig,1570028631,1,106546701,107,1,1218.0,509.0,106546808,1218.0,509.0,0.631373,0.0,1
50381,397,peppapig,1570028631,1,106546808,131,1,760.0,564.0,106546939,747.0,575.0,0.623529,0.0,0
50382,398,peppapig,1570028632,1,106546939,167,1,1247.0,484.0,106547106,1206.0,512.0,0.611765,0.0,1
50383,399,peppapig,1570028632,1,106547094,131,1,736.0,547.0,106547225,736.0,547.0,0.631373,0.0,0
50384,400,peppapig,1570028632,1,106547225,131,1,1254.0,422.0,106547356,1213.0,472.0,0.682353,0.0,1
50385,401,peppapig,1570028632,1,106547356,107,1,741.0,523.0,106547463,741.0,523.0,0.666667,0.0,0
50386,402,peppapig,1570028632,1,106547487,119,1,1204.0,423.0,106547606,1200.0,449.297,0.482353,0.0,1
50387,403,peppapig,1570028632,1,106547606,131,1,823.0,503.0,106547737,812.0,516.0,0.647059,0.0,0
50388,404,peppapig,1570028632,1,106547737,143,1,1293.0,412.0,106547880,1226.0,510.0,0.694118,0.0,1
50389,405,peppapig,1570028632,1,106547868,83,1,685.0,560.0,106547951,685.0,560.0,0.658824,0.0,0
50390,406,peppapig,1570028633,1,106547987,95,1,1219.0,508.0,106548082,1185.0,550.0,0.756863,0.0,1
50391,407,peppapig,1570028633,1,106548118,119,1,548.0,629.0,106548237,548.0,629.0,0.67451,0.0,0
50392,408,peppapig,1570028633,1,106548237,131,1,1263.0,552.0,106548368,1155.79,583.235,0.764706,0.0,1
50393,409,peppapig,1570028633,1,106548368,71,1,594.0,738.0,106548439,665.301,741.0,0.811765,0.0,0
50394,410,peppapig,1570028633,1,106548463,84,1,1382.0,660.0,106548547,1382.0,655.0,0.886275,0.0,1
50395,411,peppapig,1570028633,1,106548535,108,1,749.0,791.0,106548643,717.625,796.0,0.756863,0.0,0
50396,412,peppapig,1570028633,1,106548666,96,1,1378.0,675.0,106548762,1366.0,669.0,0.882353,0.0,1
50397,413,peppapig,1570028633,1,106548785,84,1,640.0,761.0,106548869,653.0,750.0,0.811765,0.0,0
50398,414,peppapig,1570028633,1,106548892,144,1,1381.0,619.0,106549036,1315.0,574.0,0.823529,0.0,1
50399,415,peppapig,1570028634,1,106549036,83,1,749.0,724.0,106549119,749.0,724.0,0.803922,0.0,0
50400,416,peppapig,1570028634,1,106549166,96,1,1410.0,610.0,106549262,1362.0,557.0,0.964706,0.0,1
50401,417,peppapig,1570028634,1,106549334,71,1,610.0,651.0,106549405,614.0,653.0,0.713726,0.0,0
50402,418,peppapig,1570028634,1,106549381,167,1,1385.0,537.0,106549548,1302.0,501.0,0.847059,0.0,1
50403,419,peppapig,1570028634,1,106549536,143,1,618.0,691.0,106549679,644.0,677.0,0.811765,0.0,0
50404,420,peppapig,1570028634,1,106549679,179,1,1346.0,578.0,106549858,1299.5,505.0,0.929412,0.0,1
50405,421,peppapig,1570028634,1,106549810,95,1,724.0,732.0,106549905,711.0,694.0,0.792157,0.0,0
50406,422,peppapig,1570028634,1,106549929,131,1,1314.0,550.0,106550060,1290.0,506.0,0.87451,0.0,1
50407,423,peppapig,1570028635,1,106550049,94,1,788.0,695.0,106550143,768.0,692.0,0.858824,0.0,0
50408,424,peppapig,1570028635,1,106550179,96,1,1375.0,612.0,106550275,1346.0,541.0,1.0,0.0,1
50409,425,peppapig,1570028635,1,106550287,95,1,778.0,680.0,106550382,778.0,680.0,0.823529,0.0,0
50410,426,peppapig,1570028635,1,106550394,131,1,1369.0,556.0,106550525,1357.0,518.0,0.913726,0.0,1
50411,427,peppapig,1570028635,1,106550525,107,1,707.0,669.0,106550632,700.0,657.0,0.886275,0.0,0
50412,428,peppapig,1570028635,1,106550644,107,1,1297.0,556.0,106550751,1291.0,523.0,0.937255,0.0,1
50413,429,peppapig,1570028635,1,106550751,143,1,749.0,672.0,106550894,728.0,670.0,0.768628,0.0,0
50414,430,peppapig,1570028635,1,106550894,131,1,1323.0,559.0,106551025,1323.0,559.0,0.913726,0.0,1
50415,431,peppapig,1570028636,1,106551025,95,1,695.0,695.0,106551120,695.0,695.0,0.858824,0.0,0
50416,432,peppapig,1570028636,1,106551168,95,1,1322.0,544.0,106551263,1321.0,529.0,0.866667,0.0,1
50417,433,peppapig,1570028636,1,106551251,131,1,667.0,707.0,106551382,652.0,713.0,0.694118,0.0,0
50418,434,peppapig,1570028636,1,106551382,119,1,1274.0,572.0,106551501,1267.0,559.0,0.886275,0.0,1
50419,435,peppapig,1570028636,1,106551596,12,0,1293.0,615.0,106551608,1293.0,615.0,0.337255,0.0,1
50420,436,peppapig,1570028636,1,106551524,96,1,690.0,736.0,106551620,735.0,729.0,0.811765,0.0,0
50421,437,peppapig,1570028636,1,106551667,143,1,1408.0,677.0,106551810,1348.35,662.855,0.494118,0.0,1
50422,438,peppapig,1570028636,1,106551822,107,1,799.0,638.0,106551929,784.0,678.0,0.592157,0.0,0
50423,439,peppapig,1570028637,1,106551965,119,1,1303.0,530.0,106552084,1303.0,530.0,0.67451,0.0,1
50424,440,peppapig,1570028637,1,106552084,95,1,743.0,675.0,106552179,743.0,675.0,0.603922,0.0,0
50425,441,peppapig,1570028637,1,106552203,167,1,1274.0,589.0,106552370,1331.0,600.0,0.639216,0.0,1
50426,442,peppapig,1570028637,1,106552358,107,1,763.0,632.0,106552465,754.0,673.0,0.623529,0.0,0
50427,443,peppapig,1570028637,1,106552477,119,1,1343.0,641.0,106552596,1338.0,629.0,0.341176,0.0,1
50428,444,peppapig,1570028637,1,106552584,107,1,766.0,714.0,106552691,747.5,741.5,0.592157,0.0,0
50429,445,peppapig,1570028637,1,106552691,155,1,1355.0,611.0,106552846,1342.43,596.655,0.454902,0.0,1
50430,446,peppapig,1570028637,1,106552822,107,1,760.0,662.0,106552929,760.0,662.0,0.647059,0.0,0
50431,447,peppapig,1570028637,1,106552953,95,1,1328.0,536.0,106553048,1328.0,536.0,0.658824,0.0,1
50432,448,peppapig,1570028638,1,106553060,166,1,770.0,613.0,106553226,770.0,613.0,0.564706,0.0,0
50433,449,peppapig,1570028638,1,106553226,119,1,1343.0,499.0,106553345,1343.0,499.0,0.709804,0.0,1
50434,450,peppapig,1570028638,1,106553357,95,1,748.0,588.0,106553452,748.0,588.0,0.713726,0.0,0
50435,451,peppapig,1570028638,1,106553476,155,1,1341.0,579.0,106553631,1333.0,585.0,0.694118,0.0,1
50436,452,peppapig,1570028638,1,106553619,95,1,756.0,670.0,106553714,756.0,670.0,0.658824,0.0,0
50437,453,peppapig,1570028638,1,106553738,107,1,1316.0,596.0,106553845,1316.0,596.0,0.65098,0.0,1
50438,454,peppapig,1570028638,1,106553845,119,1,771.0,691.0,106553964,771.0,691.0,0.623529,0.0,0
50439,455,peppapig,1570028639,1,106553976,107,1,1348.0,550.0,106554083,1299.0,575.0,0.694118,0.0,1
50440,456,peppapig,1570028639,1,106554095,119,1,767.0,692.0,106554214,766.0,708.0,0.65098,0.0,0
50441,457,peppapig,1570028639,1,106554238,143,1,1322.0,613.0,106554381,1286.0,635.0,0.556863,0.0,1
50442,458,peppapig,1570028639,1,106554369,95,1,741.0,752.0,106554464,741.0,752.0,0.623529,0.0,0
50443,459,peppapig,1570028639,1,106554476,95,1,1272.0,641.0,106554571,1272.0,641.0,0.65098,0.0,1
50444,460,peppapig,1570028639,1,106554618,131,1,712.0,740.0,106554749,737.0,754.0,0.592157,0.0,0
50445,461,peppapig,1570028639,1,106554785,119,1,1389.0,655.0,106554904,1389.0,655.0,0.686275,0.0,1
50446,462,peppapig,1570028639,1,106554904,83,1,799.0,785.0,106554987,799.0,785.0,0.541176,0.0,0
